mission_time_s,tx,ty,tz,error,d1,d2,d3,x1,x2,x3,y1,y2,y3,z1,z2,z3
86.901104,NaN,NaN,NaN,NaN,1,0,0,0.052685,-2.010328,1.971844,-0.028348,-1.987212,-1.961747,-4.873917,0.041725,-0.022720
86.911046,NaN,NaN,NaN,NaN,1,0,0,0.052395,-2.010044,1.971672,-0.027844,-1.987150,-1.961730,-4.874142,0.041809,-0.022755
86.931146,NaN,NaN,NaN,NaN,1,0,0,0.052114,-2.009220,1.971337,-0.027358,-1.986958,-1.961694,-4.874355,0.042046,-0.022823
86.951033,NaN,NaN,NaN,NaN,1,0,0,0.051654,-2.008663,1.970761,-0.026705,-1.986878,-1.961610,-4.874691,0.042187,-0.022949
86.971322,NaN,NaN,NaN,NaN,1,0,0,0.051337,-2.007840,1.970371,-0.026287,-1.986774,-1.961552,-4.874901,0.042389,-0.023029
86.979817,NaN,NaN,NaN,NaN,1,0,0,0.051170,-2.007561,1.970171,-0.026082,-1.986753,-1.961522,-4.875004,0.042454,-0.023067
86.993057,NaN,NaN,NaN,NaN,1,0,0,0.050843,-2.007286,1.969777,-0.025685,-1.986730,-1.961461,-4.875202,0.042515,-0.023148
87.011036,NaN,NaN,NaN,NaN,1,0,0,0.050489,-2.006445,1.969376,-0.025304,-1.986708,-1.961389,-4.875401,0.042694,-0.023228
87.019754,NaN,NaN,NaN,NaN,1,0,0,0.050144,-2.006165,1.968967,-0.024938,-1.986707,-1.961306,-4.875572,0.042747,-0.023300
87.040389,NaN,NaN,NaN,NaN,1,0,0,0.049773,-2.005599,1.968545,-0.024580,-1.986728,-1.961211,-4.875732,0.042843,-0.023357
87.051137,NaN,NaN,NaN,NaN,1,0,0,0.049592,-2.005031,1.968326,-0.024407,-1.986770,-1.961160,-4.875813,0.042919,-0.023380
87.061161,NaN,NaN,NaN,NaN,1,0,0,0.049412,-2.004754,1.968111,-0.024238,-1.986789,-1.961109,-4.875889,0.042957,-0.023407
87.079728,NaN,NaN,NaN,NaN,1,0,0,0.048858,-2.003934,1.967459,-0.023744,-1.986910,-1.960955,-4.876106,0.043037,-0.023460
87.101229,NaN,NaN,NaN,NaN,1,0,0,0.048491,-2.003409,1.966810,-0.023412,-1.987012,-1.960789,-4.876244,0.043091,-0.023499
87.110989,NaN,NaN,NaN,NaN,1,0,0,0.048307,-2.003154,1.966593,-0.023241,-1.987074,-1.960727,-4.876308,0.043118,-0.023518
87.119840,NaN,NaN,NaN,NaN,1,0,0,0.047944,-2.002903,1.966378,-0.022909,-1.987135,-1.960665,-4.876431,0.043140,-0.023533
87.140332,NaN,NaN,NaN,NaN,1,0,0,0.047765,-2.002166,1.965742,-0.022749,-1.987337,-1.960457,-4.876507,0.043217,-0.023575
87.160001,NaN,NaN,NaN,NaN,1,0,0,0.047225,-2.001924,1.965327,-0.022207,-1.987425,-1.960312,-4.876759,0.043243,-0.023598
87.171160,NaN,NaN,NaN,NaN,1,0,0,0.046875,-2.001218,1.965125,-0.021841,-1.987698,-1.960232,-4.876938,0.043297,-0.023609
87.179904,NaN,NaN,NaN,NaN,1,0,0,0.046534,-2.000988,1.964728,-0.021467,-1.987802,-1.960073,-4.877125,0.043304,-0.023598
87.199984,NaN,NaN,NaN,NaN,1,0,0,0.046198,-2.000539,1.964331,-0.021095,-1.988001,-1.959915,-4.877323,0.043312,-0.023586
87.211137,NaN,NaN,NaN,NaN,1,0,0,0.046032,-2.000109,1.964131,-0.020909,-1.988271,-1.959836,-4.877426,0.043350,-0.023579
87.219806,NaN,NaN,NaN,NaN,1,0,0,0.045868,-1.999899,1.963738,-0.020726,-1.988402,-1.959679,-4.877525,0.043365,-0.023563
87.240120,NaN,NaN,NaN,NaN,1,0,0,0.045407,-1.999692,1.963363,-0.020163,-1.988528,-1.959545,-4.877804,0.043381,-0.023548
87.259640,NaN,NaN,NaN,NaN,1,0,0,0.045115,-1.998916,1.962818,-0.019793,-1.989116,-1.959345,-4.877968,0.043476,-0.023529
87.280797,NaN,NaN,NaN,NaN,1,0,0,0.044719,-1.998545,1.962454,-0.019242,-1.989468,-1.959259,-4.878189,0.043549,-0.023514
87.293276,NaN,NaN,NaN,NaN,1,0,0,0.044588,-1.998364,1.962275,-0.019064,-1.989638,-1.959214,-4.878258,0.043587,-0.023506
87.312700,NaN,NaN,NaN,NaN,1,0,0,0.044234,-1.997809,1.961716,-0.018556,-1.990233,-1.959112,-4.878414,0.043716,-0.023510
87.319838,NaN,NaN,NaN,NaN,1,0,0,0.044118,-1.997443,1.961529,-0.018392,-1.990644,-1.959083,-4.878456,0.043808,-0.023510
87.340670,NaN,NaN,NaN,NaN,1,0,0,0.044010,-1.997046,1.960935,-0.018240,-1.991108,-1.959018,-4.878494,0.043900,-0.023521
87.360436,NaN,NaN,NaN,NaN,1,0,0,0.043692,-1.996661,1.960536,-0.017800,-1.991553,-1.958982,-4.878605,0.043999,-0.023525
87.371624,NaN,NaN,NaN,NaN,1,0,0,0.043588,-1.996283,1.960313,-0.017674,-1.992048,-1.958968,-4.878635,0.044102,-0.023529
87.379579,NaN,NaN,NaN,NaN,1,0,0,0.043383,-1.996097,1.959876,-0.017427,-1.992287,-1.958938,-4.878677,0.044155,-0.023537
87.401655,NaN,NaN,NaN,NaN,1,0,0,0.043090,-1.995734,1.959427,-0.017086,-1.992751,-1.958917,-4.878742,0.044254,-0.023552
87.411005,NaN,NaN,NaN,NaN,1,0,0,0.042997,-1.995362,1.959196,-0.016985,-1.993244,-1.958912,-4.878769,0.044346,-0.023560
87.420127,NaN,NaN,NaN,NaN,1,0,0,0.042815,-1.995179,1.958740,-0.016790,-1.993483,-1.958900,-4.878815,0.044392,-0.023598
87.439826,NaN,NaN,NaN,NaN,1,0,0,0.042737,-1.995000,1.958259,-0.016711,-1.993718,-1.958890,-4.878853,0.044437,-0.023632
87.451899,NaN,NaN,NaN,NaN,1,0,0,0.042509,-1.994442,1.957788,-0.016483,-1.994448,-1.958877,-4.878963,0.044567,-0.023666
87.461892,NaN,NaN,NaN,NaN,1,0,0,0.042445,-1.994261,1.957556,-0.016422,-1.994682,-1.958866,-4.879005,0.044609,-0.023678
87.478954,NaN,NaN,NaN,NaN,1,0,0,0.042384,-1.994088,1.957100,-0.016361,-1.994914,-1.958844,-4.879047,0.044655,-0.023659
87.492907,NaN,NaN,NaN,NaN,1,0,0,0.042265,-1.993582,1.956875,-0.016244,-1.995583,-1.958832,-4.879131,0.044773,-0.023647
87.501157,NaN,NaN,NaN,NaN,1,0,0,0.042209,-1.993425,1.956447,-0.016187,-1.995782,-1.958817,-4.879189,0.044819,-0.023647
87.519877,NaN,NaN,NaN,NaN,1,0,0,0.042048,-1.992965,1.956027,-0.016023,-1.996354,-1.958800,-4.879353,0.044949,-0.023651
87.531184,NaN,NaN,NaN,NaN,1,0,0,0.042000,-1.992829,1.955820,-0.015967,-1.996530,-1.958791,-4.879410,0.044994,-0.023655
87.540233,NaN,NaN,NaN,NaN,1,0,0,0.041909,-1.992694,1.955618,-0.015858,-1.996701,-1.958787,-4.879524,0.045040,-0.023666
87.561665,NaN,NaN,NaN,NaN,1,0,0,0.041865,-1.992306,1.955019,-0.015806,-1.997171,-1.958775,-4.879578,0.045185,-0.023705
87.571135,NaN,NaN,NaN,NaN,1,0,0,0.041829,-1.992184,1.954832,-0.015744,-1.997306,-1.958775,-4.879623,0.045242,-0.023727
87.591258,NaN,NaN,NaN,NaN,1,0,0,0.041686,-1.992064,1.954280,-0.015505,-1.997437,-1.958773,-4.879776,0.045296,-0.023796
87.601415,NaN,NaN,NaN,NaN,1,0,0,0.041645,-1.991721,1.954103,-0.015445,-1.997772,-1.958766,-4.879807,0.045498,-0.023811
87.620089,NaN,NaN,NaN,NaN,1,0,0,0.041570,-1.991502,1.953579,-0.015328,-1.997967,-1.958744,-4.879848,0.045639,-0.023865
87.631136,NaN,NaN,NaN,NaN,1,0,0,0.041517,-1.991413,1.953428,-0.015270,-1.998058,-1.958724,-4.879871,0.045727,-0.023880
87.640002,NaN,NaN,NaN,NaN,1,0,0,0.041416,-1.991324,1.953278,-0.015156,-1.998147,-1.958703,-4.879913,0.045811,-0.023895
87.660011,NaN,NaN,NaN,NaN,1,0,0,0.041322,-1.991149,1.952854,-0.015046,-1.998315,-1.958623,-4.879951,0.045971,-0.023937
87.671051,NaN,NaN,NaN,NaN,1,0,0,0.041203,-1.991062,1.952730,-0.014957,-1.998394,-1.958584,-4.879978,0.046047,-0.023949
87.679512,NaN,NaN,NaN,NaN,1,0,0,0.041146,-1.990993,1.952606,-0.014914,-1.998469,-1.958544,-4.879993,0.046146,-0.023964
87.691415,NaN,NaN,NaN,NaN,1,0,0,0.041090,-1.990786,1.952482,-0.014871,-1.998676,-1.958505,-4.880009,0.046425,-0.023975
87.700728,NaN,NaN,NaN,NaN,1,0,0,0.041024,-1.990727,1.952388,-0.014835,-1.998749,-1.958450,-4.880016,0.046528,-0.023991
87.710981,NaN,NaN,NaN,NaN,1,0,0,0.040897,-1.990668,1.952201,-0.014763,-1.998818,-1.958339,-4.880035,0.046631,-0.024033
87.731061,NaN,NaN,NaN,NaN,1,0,0,0.040836,-1.990491,1.952046,-0.014728,-1.999024,-1.958219,-4.880043,0.046909,-0.024082
87.751856,NaN,NaN,NaN,NaN,1,0,0,0.040637,-1.990374,1.951858,-0.014628,-1.999170,-1.958025,-4.880089,0.047112,-0.024151
87.760529,NaN,NaN,NaN,NaN,1,0,0,0.040488,-1.990259,1.951820,-0.014573,-1.999323,-1.957953,-4.880104,0.047325,-0.024162
87.780396,NaN,NaN,NaN,NaN,1,0,0,0.040241,-1.990146,1.951697,-0.014510,-1.999484,-1.957738,-4.880104,0.047527,-0.024185
87.801114,NaN,NaN,NaN,NaN,1,0,0,0.040066,-1.990090,1.951634,-0.014484,-1.999559,-1.957582,-4.880077,0.047626,-0.024189
87.820295,NaN,NaN,NaN,NaN,1,0,0,0.039900,-1.989907,1.951592,-0.014457,-1.999805,-1.957413,-4.880051,0.047928,-0.024178
87.839763,NaN,NaN,NaN,NaN,1,0,0,0.039609,-1.989652,1.951535,-0.014445,-2.000107,-1.957146,-4.879955,0.048313,-0.024151
87.852468,NaN,NaN,NaN,NaN,1,0,0,0.039515,-1.989588,1.951496,-0.014441,-2.000176,-1.956964,-4.879944,0.048405,-0.024132
87.871019,NaN,NaN,NaN,NaN,1,0,0,0.039291,-1.989516,1.951464,-0.014455,-2.000253,-1.956748,-4.879879,0.048496,-0.024097
87.879424,NaN,NaN,NaN,NaN,1,0,0,0.039075,-1.989443,1.951445,-0.014467,-2.000326,-1.956640,-4.879818,0.048588,-0.024082
87.900647,NaN,NaN,NaN,NaN,1,0,0,0.038941,-1.989156,1.951390,-0.014487,-2.000657,-1.956420,-4.879768,0.048939,-0.024067
87.910946,NaN,NaN,NaN,NaN,1,0,0,0.038680,-1.989086,1.951317,-0.014526,-2.000749,-1.956196,-4.879673,0.049026,-0.024063
87.931035,NaN,NaN,NaN,NaN,1,0,0,0.038429,-1.988876,1.951229,-0.014562,-2.001041,-1.955974,-4.879559,0.049274,-0.024063
87.939821,NaN,NaN,NaN,NaN,1,0,0,0.037972,-1.988804,1.951126,-0.014633,-2.001156,-1.955751,-4.879379,0.049351,-0.024067
87.952964,NaN,NaN,NaN,NaN,1,0,0,0.037825,-1.988733,1.951073,-0.014655,-2.001267,-1.955640,-4.879322,0.049427,-0.024078
87.970969,NaN,NaN,NaN,NaN,1,0,0,0.037657,-1.988517,1.950958,-0.014677,-2.001641,-1.955415,-4.879261,0.049603,-0.024105
87.979571,NaN,NaN,NaN,NaN,1,0,0,0.037170,-1.988444,1.950900,-0.014739,-2.001767,-1.955303,-4.879047,0.049660,-0.024120
88.000137,NaN,NaN,NaN,NaN,1,0,0,0.036991,-1.988296,1.950710,-0.014770,-2.002043,-1.954965,-4.878971,0.049778,-0.024158
88.011067,NaN,NaN,NaN,NaN,1,0,0,0.036642,-1.988145,1.950644,-0.014831,-2.002338,-1.954853,-4.878819,0.049896,-0.024174
88.031112,NaN,NaN,NaN,NaN,1,0,0,0.036092,-1.987986,1.950416,-0.014923,-2.002629,-1.954523,-4.878582,0.050003,-0.024254
88.039808,NaN,NaN,NaN,NaN,1,0,0,0.035907,-1.987821,1.950334,-0.014953,-2.002916,-1.954415,-4.878506,0.050117,-0.024284
88.060455,NaN,NaN,NaN,NaN,1,0,0,0.035725,-1.987738,1.950168,-0.014983,-2.003054,-1.954199,-4.878429,0.050171,-0.024345
88.070954,NaN,NaN,NaN,NaN,1,0,0,0.035120,-1.987650,1.950017,-0.015025,-2.003200,-1.953989,-4.878185,0.050240,-0.024426
88.092817,NaN,NaN,NaN,NaN,1,0,0,0.034716,-1.987284,1.949862,-0.015037,-2.003768,-1.953776,-4.878021,0.050526,-0.024513
88.111438,NaN,NaN,NaN,NaN,1,0,0,0.034105,-1.986983,1.949661,-0.015034,-2.004205,-1.953442,-4.877758,0.050766,-0.024693
88.131007,NaN,NaN,NaN,NaN,1,0,0,0.033882,-1.986761,1.949528,-0.015034,-2.004517,-1.953220,-4.877659,0.050911,-0.024834
88.139823,NaN,NaN,NaN,NaN,1,0,0,0.033237,-1.986651,1.949399,-0.015030,-2.004667,-1.953000,-4.877377,0.050968,-0.025009
88.153716,NaN,NaN,NaN,NaN,1,0,0,0.033002,-1.986541,1.949333,-0.015030,-2.004815,-1.952890,-4.877270,0.051025,-0.025093
88.171005,NaN,NaN,NaN,NaN,1,0,0,0.032771,-1.986164,1.949217,-0.015030,-2.005320,-1.952682,-4.877171,0.051208,-0.025288
88.191502,NaN,NaN,NaN,NaN,1,0,0,0.031867,-1.986040,1.949044,-0.015029,-2.005481,-1.952372,-4.876785,0.051266,-0.025589
88.211613,NaN,NaN,NaN,NaN,1,0,0,0.031637,-1.985502,1.948881,-0.015032,-2.006149,-1.952066,-4.876682,0.051498,-0.025906
88.220456,NaN,NaN,NaN,NaN,1,0,0,0.031190,-1.985367,1.948847,-0.015036,-2.006311,-1.951986,-4.876465,0.051556,-0.026020
88.231975,NaN,NaN,NaN,NaN,1,0,0,0.030741,-1.985225,1.948812,-0.015040,-2.006485,-1.951906,-4.876225,0.051617,-0.026127
88.239817,NaN,NaN,NaN,NaN,1,0,0,0.030522,-1.985084,1.948775,-0.015040,-2.006655,-1.951826,-4.876106,0.051674,-0.026237
88.259935,NaN,NaN,NaN,NaN,1,0,0,0.029875,-1.984664,1.948717,-0.015080,-2.007146,-1.951616,-4.875744,0.051876,-0.026566
88.280328,NaN,NaN,NaN,NaN,1,0,0,0.029665,-1.984525,1.948690,-0.015098,-2.007305,-1.951486,-4.875618,0.051949,-0.026787
88.291439,NaN,NaN,NaN,NaN,1,0,0,0.029457,-1.984107,1.948709,-0.015116,-2.007774,-1.951433,-4.875496,0.052162,-0.026894
88.301313,NaN,NaN,NaN,NaN,1,0,0,0.028846,-1.983967,1.948741,-0.015212,-2.007932,-1.951325,-4.875095,0.052235,-0.027107
88.321032,NaN,NaN,NaN,NaN,1,0,0,0.028450,-1.983829,1.948766,-0.015281,-2.008087,-1.951217,-4.874828,0.052307,-0.027271
88.339800,NaN,NaN,NaN,NaN,1,0,0,0.027875,-1.983274,1.948886,-0.015391,-2.008706,-1.951117,-4.874428,0.052574,-0.027496
88.360051,NaN,NaN,NaN,NaN,1,0,0,0.027507,-1.982999,1.948969,-0.015473,-2.009014,-1.951072,-4.874138,0.052708,-0.027649
88.381112,NaN,NaN,NaN,NaN,1,0,0,0.027329,-1.982727,1.949056,-0.015513,-2.009320,-1.951048,-4.873997,0.052830,-0.027782
88.391413,NaN,NaN,NaN,NaN,1,0,0,0.026788,-1.982592,1.949148,-0.015631,-2.009468,-1.951035,-4.873550,0.052891,-0.027893
88.399824,NaN,NaN,NaN,NaN,1,0,0,0.026610,-1.982460,1.949197,-0.015670,-2.009623,-1.951035,-4.873398,0.052948,-0.027939
88.420264,NaN,NaN,NaN,NaN,1,0,0,0.026056,-1.981947,1.949339,-0.015779,-2.010225,-1.951053,-4.872921,0.053177,-0.028076
88.430992,NaN,NaN,NaN,NaN,1,0,0,0.025872,-1.981823,1.949386,-0.015813,-2.010375,-1.951073,-4.872765,0.053230,-0.028118
88.439682,NaN,NaN,NaN,NaN,1,0,0,0.025693,-1.981578,1.949431,-0.015847,-2.010666,-1.951091,-4.872612,0.053352,-0.028156
88.459937,NaN,NaN,NaN,NaN,1,0,0,0.025331,-1.981325,1.949543,-0.015906,-2.010960,-1.951200,-4.872314,0.053467,-0.028255
88.480872,NaN,NaN,NaN,NaN,1,0,0,0.024795,-1.981063,1.949606,-0.015980,-2.011257,-1.951285,-4.871880,0.053581,-0.028316
88.499840,NaN,NaN,NaN,NaN,1,0,0,0.024291,-1.980662,1.949651,-0.016011,-2.011737,-1.951504,-4.871456,0.053761,-0.028339
88.512812,NaN,NaN,NaN,NaN,1,0,0,0.024130,-1.980527,1.949664,-0.016022,-2.011900,-1.951572,-4.871330,0.053822,-0.028347
88.530977,NaN,NaN,NaN,NaN,1,0,0,0.023810,-1.980393,1.949655,-0.015998,-2.012059,-1.951771,-4.871063,0.053883,-0.028328
88.551461,NaN,NaN,NaN,NaN,1,0,0,0.023656,-1.979967,1.949610,-0.015986,-2.012613,-1.952076,-4.870934,0.054089,-0.028271
88.559061,NaN,NaN,NaN,NaN,1,0,0,0.023356,-1.979672,1.949579,-0.015943,-2.012999,-1.952189,-4.870682,0.054199,-0.028229
88.571011,NaN,NaN,NaN,NaN,1,0,0,0.023211,-1.979368,1.949547,-0.015914,-2.013405,-1.952299,-4.870556,0.054283,-0.028191
88.591016,NaN,NaN,NaN,NaN,1,0,0,0.022929,-1.979217,1.949428,-0.015858,-2.013602,-1.952640,-4.870323,0.054325,-0.028065
88.600028,NaN,NaN,NaN,NaN,1,0,0,0.022539,-1.978786,1.949373,-0.015730,-2.014278,-1.952766,-4.869961,0.054428,-0.028015
88.613601,NaN,NaN,NaN,NaN,1,0,0,0.022414,-1.978643,1.949262,-0.015688,-2.014496,-1.953010,-4.869846,0.054466,-0.027935
88.620885,NaN,NaN,NaN,NaN,1,0,0,0.022301,-1.978502,1.949206,-0.015649,-2.014738,-1.953140,-4.869732,0.054501,-0.027893
88.639582,NaN,NaN,NaN,NaN,1,0,0,0.021977,-1.978361,1.949091,-0.015535,-2.014976,-1.953391,-4.869400,0.054535,-0.027813
88.659958,NaN,NaN,NaN,NaN,1,0,0,0.021781,-1.977796,1.948934,-0.015472,-2.015913,-1.953668,-4.869186,0.054672,-0.027699
88.680381,NaN,NaN,NaN,NaN,1,0,0,0.021521,-1.977655,1.948747,-0.015377,-2.016142,-1.954051,-4.868893,0.054710,-0.027596
88.699815,NaN,NaN,NaN,NaN,1,0,0,0.021315,-1.977082,1.948607,-0.015280,-2.017076,-1.954327,-4.868664,0.054836,-0.027554
88.720495,NaN,NaN,NaN,NaN,1,0,0,0.021198,-1.976796,1.948405,-0.015196,-2.017529,-1.954734,-4.868526,0.054905,-0.027512
88.732056,NaN,NaN,NaN,NaN,1,0,0,0.021147,-1.976503,1.948280,-0.015145,-2.018003,-1.955013,-4.868462,0.055000,-0.027508
88.739886,NaN,NaN,NaN,NaN,1,0,0,0.021052,-1.976358,1.948217,-0.015042,-2.018234,-1.955147,-4.868343,0.055050,-0.027504
88.759846,NaN,NaN,NaN,NaN,1,0,0,0.020953,-1.976067,1.948085,-0.014909,-2.018710,-1.955432,-4.868225,0.055157,-0.027523
88.771833,NaN,NaN,NaN,NaN,1,0,0,0.020861,-1.975775,1.947951,-0.014780,-2.019193,-1.955706,-4.868118,0.055275,-0.027538
88.780974,NaN,NaN,NaN,NaN,1,0,0,0.020803,-1.975629,1.947893,-0.014712,-2.019428,-1.955848,-4.868057,0.055332,-0.027561
88.800888,NaN,NaN,NaN,NaN,1,0,0,0.020746,-1.975468,1.947774,-0.014644,-2.019660,-1.956126,-4.867996,0.055397,-0.027599
88.812560,NaN,NaN,NaN,NaN,1,0,0,0.020691,-1.974991,1.947672,-0.014577,-2.020335,-1.956396,-4.867939,0.055588,-0.027653
88.820967,NaN,NaN,NaN,NaN,1,0,0,0.020520,-1.974821,1.947629,-0.014398,-2.020562,-1.956530,-4.867748,0.055653,-0.027687
88.831035,NaN,NaN,NaN,NaN,1,0,0,0.020463,-1.974652,1.947586,-0.014342,-2.020786,-1.956660,-4.867683,0.055717,-0.027721
88.840263,NaN,NaN,NaN,NaN,1,0,0,0.020408,-1.974484,1.947542,-0.014286,-2.021007,-1.956788,-4.867619,0.055782,-0.027756
88.851302,NaN,NaN,NaN,NaN,1,0,0,0.020342,-1.974150,1.947497,-0.014241,-2.021445,-1.956912,-4.867550,0.055916,-0.027790
88.872118,NaN,NaN,NaN,NaN,1,0,0,0.020155,-1.973984,1.947413,-0.014109,-2.021664,-1.957246,-4.867355,0.055988,-0.028008
88.881121,NaN,NaN,NaN,NaN,1,0,0,0.020088,-1.973655,1.947383,-0.014086,-2.022090,-1.957351,-4.867294,0.056129,-0.028080
88.899613,NaN,NaN,NaN,NaN,1,0,0,0.020023,-1.973353,1.947338,-0.014063,-2.022499,-1.957634,-4.867237,0.056263,-0.028347
88.911419,NaN,NaN,NaN,NaN,1,0,0,0.019833,-1.973052,1.947321,-0.014030,-2.022894,-1.957723,-4.867062,0.056393,-0.028442
88.930978,NaN,NaN,NaN,NaN,1,0,0,0.019768,-1.972637,1.947323,-0.014043,-2.023456,-1.957865,-4.867004,0.056602,-0.028660
88.940490,NaN,NaN,NaN,NaN,1,0,0,0.019644,-1.972499,1.947322,-0.014065,-2.023638,-1.957933,-4.866913,0.056671,-0.028767
88.959776,NaN,NaN,NaN,NaN,1,0,0,0.019509,-1.972366,1.947343,-0.014149,-2.023831,-1.958118,-4.866825,0.056736,-0.029106
88.972234,NaN,NaN,NaN,NaN,1,0,0,0.019319,-1.972100,1.947361,-0.014269,-2.024209,-1.958227,-4.866703,0.056866,-0.029324
88.980927,NaN,NaN,NaN,NaN,1,0,0,0.019256,-1.971834,1.947385,-0.014355,-2.024575,-1.958279,-4.866665,0.056984,-0.029434
88.999622,NaN,NaN,NaN,NaN,1,0,0,0.019135,-1.971487,1.947430,-0.014523,-2.025140,-1.958376,-4.866634,0.057140,-0.029648
89.020200,NaN,NaN,NaN,NaN,1,0,0,0.018957,-1.971371,1.947506,-0.014873,-2.025323,-1.958509,-4.866596,0.057194,-0.029980
89.030980,NaN,NaN,NaN,NaN,1,0,0,0.018899,-1.971266,1.947531,-0.015004,-2.025500,-1.958550,-4.866581,0.057236,-0.030094
89.041177,NaN,NaN,NaN,NaN,1,0,0,0.018842,-1.971054,1.947554,-0.015133,-2.025847,-1.958588,-4.866570,0.057335,-0.030201
89.051358,NaN,NaN,NaN,NaN,1,0,0,0.018791,-1.970854,1.947596,-0.015307,-2.026189,-1.958636,-4.866577,0.057430,-0.030312
89.059819,NaN,NaN,NaN,NaN,1,0,0,0.018692,-1.970759,1.947672,-0.015647,-2.026359,-1.958727,-4.866592,0.057472,-0.030529
89.072344,NaN,NaN,NaN,NaN,1,0,0,0.018645,-1.970664,1.947707,-0.015814,-2.026526,-1.958769,-4.866600,0.057514,-0.030636
89.091647,NaN,NaN,NaN,NaN,1,0,0,0.018551,-1.970406,1.947889,-0.016223,-2.027018,-1.958940,-4.866638,0.057617,-0.030930
89.099863,NaN,NaN,NaN,NaN,1,0,0,0.018461,-1.970322,1.947945,-0.016620,-2.027178,-1.958992,-4.866673,0.057648,-0.031025
89.111494,NaN,NaN,NaN,NaN,1,0,0,0.018407,-1.970238,1.948000,-0.016846,-2.027337,-1.959043,-4.866707,0.057682,-0.031116
89.131061,NaN,NaN,NaN,NaN,1,0,0,0.018303,-1.970001,1.948126,-0.017287,-2.027758,-1.959151,-4.866768,0.057758,-0.031288
89.151187,NaN,NaN,NaN,NaN,1,0,0,0.018156,-1.969920,1.948306,-0.017990,-2.027895,-1.959309,-4.866875,0.057785,-0.031540
89.159681,NaN,NaN,NaN,NaN,1,0,0,0.018110,-1.969843,1.948366,-0.018228,-2.028008,-1.959366,-4.866913,0.057793,-0.031620
89.171726,NaN,NaN,NaN,NaN,1,0,0,0.018064,-1.969608,1.948479,-0.018463,-2.028338,-1.959473,-4.866947,0.057842,-0.031780
89.191036,NaN,NaN,NaN,NaN,1,0,0,0.017959,-1.969533,1.948613,-0.019245,-2.028429,-1.959585,-4.867085,0.057835,-0.031933
89.199575,NaN,NaN,NaN,NaN,1,0,0,0.017926,-1.969381,1.948675,-0.019498,-2.028607,-1.959638,-4.867126,0.057827,-0.032009
89.220292,NaN,NaN,NaN,NaN,1,0,0,0.017866,-1.969147,1.948896,-0.020040,-2.028821,-1.959812,-4.867226,0.057758,-0.032230
89.240591,NaN,NaN,NaN,NaN,1,0,0,0.017780,-1.968905,1.949044,-0.020828,-2.029009,-1.959925,-4.867374,0.057667,-0.032375
89.251175,NaN,NaN,NaN,NaN,1,0,0,0.017760,-1.968823,1.949137,-0.021106,-2.029054,-1.959997,-4.867428,0.057632,-0.032444
89.260006,NaN,NaN,NaN,NaN,1,0,0,0.017722,-1.968741,1.949314,-0.021650,-2.029097,-1.960133,-4.867535,0.057598,-0.032578
89.273724,NaN,NaN,NaN,NaN,1,0,0,0.017703,-1.968658,1.949398,-0.021917,-2.029140,-1.960198,-4.867584,0.057568,-0.032623
89.291692,NaN,NaN,NaN,NaN,1,0,0,0.017689,-1.968415,1.949614,-0.022429,-2.029254,-1.960331,-4.867672,0.057430,-0.032711
89.300858,NaN,NaN,NaN,NaN,1,0,0,0.017674,-1.968334,1.949816,-0.022930,-2.029289,-1.960457,-4.867744,0.057384,-0.032799
89.321541,NaN,NaN,NaN,NaN,1,0,0,0.017679,-1.968179,1.950044,-0.023420,-2.029353,-1.960574,-4.867817,0.057281,-0.032860
89.331800,NaN,NaN,NaN,NaN,1,0,0,0.017681,-1.968030,1.950256,-0.023660,-2.029412,-1.960682,-4.867855,0.057178,-0.032932
89.341501,NaN,NaN,NaN,NaN,1,0,0,0.017683,-1.967955,1.950373,-0.023898,-2.029441,-1.960724,-4.867889,0.057133,-0.032959
89.359946,NaN,NaN,NaN,NaN,1,0,0,0.017684,-1.967749,1.950596,-0.024349,-2.029507,-1.960801,-4.867939,0.056957,-0.033012
89.372796,NaN,NaN,NaN,NaN,1,0,0,0.017684,-1.967679,1.950803,-0.024789,-2.029528,-1.960872,-4.867970,0.056904,-0.033070
89.380461,NaN,NaN,NaN,NaN,1,0,0,0.017698,-1.967615,1.950906,-0.025197,-2.029558,-1.960891,-4.868004,0.056847,-0.033085
89.401849,NaN,NaN,NaN,NaN,1,0,0,0.017711,-1.967417,1.951100,-0.025594,-2.029649,-1.960926,-4.868038,0.056694,-0.033138
89.419892,NaN,NaN,NaN,NaN,1,0,0,0.017729,-1.967290,1.951380,-0.025770,-2.029725,-1.960958,-4.868084,0.056599,-0.033195
89.440499,NaN,NaN,NaN,NaN,1,0,0,0.017781,-1.967159,1.951554,-0.026286,-2.029799,-1.960969,-4.868214,0.056511,-0.033234
89.451157,NaN,NaN,NaN,NaN,1,0,0,0.017794,-1.967035,1.951655,-0.026425,-2.029918,-1.960965,-4.868259,0.056431,-0.033253
89.472991,NaN,NaN,NaN,NaN,1,0,0,0.017845,-1.966907,1.951936,-0.026941,-2.030034,-1.960945,-4.868431,0.056358,-0.033287
89.490982,NaN,NaN,NaN,NaN,1,0,0,0.017858,-1.966855,1.952143,-0.027053,-2.030107,-1.960937,-4.868473,0.056332,-0.033291
89.500272,NaN,NaN,NaN,NaN,1,0,0,0.017883,-1.966748,1.952333,-0.027273,-2.030253,-1.960924,-4.868557,0.056278,-0.033295
